mean_fee,service_count,above_cap,sa3_code,sa3_name,sa4_code,sa4_name,file_source,year,month,date,city,cccpi,cpi
13.52,20,5,11701,Botany,117,Sydney - City and Inner South,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
14.72,25,12,11702,Marrickville - Sydenham - Petersham,117,Sydney - City and Inner South,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
15.77,98,78,11703,Sydney Inner City,117,Sydney - City and Inner South,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
17.78,65,65,11801,Eastern Suburbs - North,118,Sydney - Eastern Suburbs,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
15.57,71,52,11802,Eastern Suburbs - South,118,Sydney - Eastern Suburbs,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
13.07,114,22,11901,Bankstown,119,Sydney - Inner South West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
12.84,75,8,11902,Canterbury,119,Sydney - Inner South West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
13.54,68,21,11903,Hurstville,119,Sydney - Inner South West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
13.49,63,19,11904,Kogarah - Rockdale,119,Sydney - Inner South West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
15.16,41,32,12001,Canada Bay,120,Sydney - Inner West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
16.29,35,30,12002,Leichhardt,120,Sydney - Inner West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
14.68,71,47,12003,Strathfield - Burwood - Ashfield,120,Sydney - Inner West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
15.91,67,58,12101,Chatswood - Lane Cove,121,Sydney - North Sydney and Hornsby,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
14.55,50,29,12102,Hornsby,121,Sydney - North Sydney and Hornsby,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
15.93,58,49,12103,Ku-ring-gai,121,Sydney - North Sydney and Hornsby,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
17.58,40,37,12104,North Sydney - Mosman,121,Sydney - North Sydney and Hornsby,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
16.35,22,21,12201,Manly,122,Sydney - Northern Beaches,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
15.58,19,15,12202,Pittwater,122,Sydney - Northern Beaches,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
14.68,66,47,12203,Warringah,122,Sydney - Northern Beaches,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
13.11,41,10,12301,Camden,123,Sydney - Outer South West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
12.57,89,11,12302,Campbelltown (NSW),123,Sydney - Outer South West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
11.49,25,0,12303,Wollondilly,123,Sydney - Outer South West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
12.91,25,2,12401,Blue Mountains,124,Sydney - Outer West and Blue Mountains,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
12.79,85,12,12403,Penrith,124,Sydney - Outer West and Blue Mountains,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
12.72,26,3,12404,Richmond - Windsor,124,Sydney - Outer West and Blue Mountains,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
12.04,27,1,12405,St Marys,124,Sydney - Outer West and Blue Mountains,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
13.6,38,11,12501,Auburn,125,Sydney - Parramatta,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
14.21,32,17,12502,Carlingford,125,Sydney - Parramatta,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
12.85,94,11,12503,Merrylands - Guildford,125,Sydney - Parramatta,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
13.01,97,17,12504,Parramatta,125,Sydney - Parramatta,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
14.66,23,14,12601,Pennant Hills - Epping,126,Sydney - Ryde,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
15.26,74,59,12602,Ryde - Hunters Hill,126,Sydney - Ryde,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
13.23,74,19,12701,Bringelly - Green Valley,127,Sydney - South West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
12.56,82,13,12702,Fairfield,127,Sydney - South West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
12.63,72,8,12703,Liverpool,127,Sydney - South West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
13.92,68,23,12801,Cronulla - Miranda - Caringbah,128,Sydney - Sutherland,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
13.01,66,8,12802,Sutherland - Menai - Heathcote,128,Sydney - Sutherland,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,syd,162.8,139.8
13.65,44,5,20101,Ballarat,201,Ballarat,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
13.44,5,2,20102,Creswick - Daylesford - Ballan,201,Ballarat,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
13.53,26,5,20201,Bendigo,202,Bendigo,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
13.04,11,1,20202,Heathcote - Castlemaine - Kyneton,202,Bendigo,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
12.3,6,0,20301,Barwon - West,203,Geelong,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
13.79,61,14,20302,Geelong,203,Geelong,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
13.94,27,9,20303,Surf Coast - Bellarine Peninsula,203,Geelong,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
12.37,17,1,20401,Upper Goulburn Valley,204,Hume,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
12.75,12,1,20402,Wangaratta - Benalla,204,Hume,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
12.67,28,4,20403,Wodonga - Alpine,204,Hume,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
13.63,15,4,20501,Baw Baw,205,Latrobe - Gippsland,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
12.96,12,4,20502,Gippsland - East,205,Latrobe - Gippsland,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
10.99,14,0,20503,Gippsland - South West,205,Latrobe - Gippsland,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
12.84,17,0,20504,Latrobe Valley,205,Latrobe - Gippsland,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
12.51,13,0,20505,Wellington,205,Latrobe - Gippsland,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
14.54,33,23,20601,Brunswick - Coburg,206,Melbourne - Inner,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
15.13,19,13,20602,Darebin - South,206,Melbourne - Inner,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
14.71,25,19,20603,Essendon,206,Melbourne - Inner,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
15.42,43,33,20604,Melbourne City,206,Melbourne - Inner,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
15.02,32,24,20605,Port Phillip,206,Melbourne - Inner,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
16.46,11,9,20606,Stonnington - West,206,Melbourne - Inner,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
15.34,36,26,20607,Yarra,206,Melbourne - Inner,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
15.27,50,40,20701,Boroondara,207,Melbourne - Inner East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
13.96,35,13,20702,Manningham - West,207,Melbourne - Inner East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
14.74,39,27,20703,Whitehorse - West,207,Melbourne - Inner East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
15.09,35,22,20801,Bayside,208,Melbourne - Inner South,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
15.42,63,48,20802,Glen Eira,208,Melbourne - Inner South,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
14.47,46,28,20803,Kingston,208,Melbourne - Inner South,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
15.19,12,9,20804,Stonnington - East,208,Melbourne - Inner South,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
13.86,44,15,20901,Banyule,209,Melbourne - North East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
13.94,32,15,20902,Darebin - North,209,Melbourne - North East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
13.36,22,3,20903,Nillumbik - Kinglake,209,Melbourne - North East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
13.15,77,11,20904,Whittlesea - Wallan,209,Melbourne - North East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
14.03,14,4,21001,Keilor,210,Melbourne - North West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
12.85,10,0,21002,Macedon Ranges,210,Melbourne - North West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
14.31,21,14,21003,Moreland - North,210,Melbourne - North West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
12.93,17,1,21004,Sunbury,210,Melbourne - North West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
13.44,64,19,21005,Tullamarine - Broadmeadows,210,Melbourne - North West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
13.92,51,18,21101,Knox,211,Melbourne - Outer East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
15.81,6,5,21102,Manningham - East,211,Melbourne - Outer East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
13.6,44,8,21103,Maroondah,211,Melbourne - Outer East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
13.91,29,8,21104,Whitehorse - East,211,Melbourne - Outer East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
13.06,40,3,21105,Yarra Ranges,211,Melbourne - Outer East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
13.1,41,0,21201,Cardinia,212,Melbourne - South East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
13.3,46,4,21202,Casey - North,212,Melbourne - South East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
13.19,84,3,21203,Casey - South,212,Melbourne - South East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
13.41,59,12,21204,Dandenong,212,Melbourne - South East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
14.4,56,37,21205,Monash,212,Melbourne - South East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
13.3,47,10,21301,Brimbank,213,Melbourne - West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
14.41,29,20,21302,Hobsons Bay,213,Melbourne - West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
14.72,28,18,21303,Maribyrnong,213,Melbourne - West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
13.2,73,7,21304,Melton - Bacchus Marsh,213,Melbourne - West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
13.91,115,34,21305,Wyndham,213,Melbourne - West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,mel,146.4,139.3
13.63,60,11,21401,Frankston,214,Mornington Peninsula,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
13.61,43,9,21402,Mornington Peninsula,214,Mornington Peninsula,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
12.81,15,1,21501,Grampians,215,North West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
12.47,14,1,21502,Mildura,215,North West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
13.28,12,1,21503,Murray River - Swan Hill,215,North West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
11.92,9,1,21601,Campaspe,216,Shepparton,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
12.04,12,1,21602,Moira,216,Shepparton,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
13.12,23,3,21603,Shepparton,216,Shepparton,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
12.62,8,0,21701,Glenelg - Southern Grampians,217,Warrnambool and South West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
12.09,11,2,21703,Colac - Corangamite,217,Warrnambool and South West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
12.51,15,0,21704,Warrnambool,217,Warrnambool and South West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,aus,163,139.1
12.82,27,4,30101,Capalaba,301,Brisbane - East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4
12.74,33,2,30102,Cleveland - Stradbroke,301,Brisbane - East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4
13.66,23,6,30103,Wynnum - Manly,301,Brisbane - East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4
13.65,19,5,30201,Bald Hills - Everton Park,302,Brisbane - North,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4
13.46,25,5,30202,Chermside,302,Brisbane - North,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4
13.87,19,4,30203,Nundah,302,Brisbane - North,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4
13.36,21,4,30204,Sandgate,302,Brisbane - North,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4
14.6,16,10,30301,Carindale,303,Brisbane - South,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4
14.26,32,16,30302,Holland Park - Yeronga,303,Brisbane - South,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4
13.67,32,13,30303,Mt Gravatt,303,Brisbane - South,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4
13.84,24,9,30304,Nathan,303,Brisbane - South,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4
13.6,23,8,30305,Rocklea - Acacia Ridge,303,Brisbane - South,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4
13.58,13,4,30306,Sunnybank,303,Brisbane - South,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4
13.9,10,3,30401,Centenary,304,Brisbane - West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4
